onset	duration	trial_type	response_time	word	gender	age	sub	ses	task	run	year	month	day	hour	minute	concreteness	con	trial_type1
587.3442000001669	0.6750998003408313	image_neg	0.542098400183022	company	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.11	abstract	image_neg
597.3424511998892	0.676986200734973	image_pos	0.8439479004591703	rum	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.93	concrete	image_pos
0.9907071003690362	0.6907748999074101	word_neu	0.3729460993781686	clue	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.93	abstract	abstract
11.003820599988105	0.6944259004667401	word_neg	0.3764840001240372	dangerous	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.13	abstract	abstract
21.00208989996463	0.6962154004722869	word_neu	0.4071319997310638	umbrella	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	5	concrete	concrete
31.002620300278068	0.6958376001566613	word_neg	0.3925053002312779	whine	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.4	abstract	abstract
41.00056179985404	0.6978641003370285	word_pos	0.4934856006875634	awe	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	1.89	abstract	abstract
51.00200190022588	0.6966454004868936	word_pos	0.3516222992911935	water	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	5	concrete	concrete
61.00098230037838	0.6977719999849796	word_neg	0.4595550000667572	screech	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.77	abstract	abstract
71.0023271003738	0.6964865997433662	word_pos	0.4595639994367957	cherry	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.62	abstract	abstract
81.00205290038139	0.6968403002247214	word_neu	0.5786276999861002	stapler	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.62	abstract	abstract
91.00103970058262	0.6978029999881983	word_neu	0.3106914004310965	carrot	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	5	concrete	concrete
101.00162540003656	0.6972817005589604	word_neg	0.5953687001019716	hierarchy	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.59	abstract	abstract
111.00145530048758	0.6975438995286822	word_pos	0.5765792997553945	tangerine	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.81	concrete	concrete
121.00172250065953	0.6973631000146412	word_neg	0.3289981996640563	dictation	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.75	abstract	abstract
131.00238900072873	0.6967373993247747	word_neg	0.4110826002433896	banker	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.43	abstract	abstract
141.001246499829	0.6979779005050659	word_pos	0.3426833003759384	drum	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.96	concrete	concrete
151.00241200067103	0.696973099373281	word_pos	0.3099897997453809	friendly	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.32	abstract	abstract
161.00167889986187	0.6976870000362396	word_neu	0.576635199598968	desk	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.87	concrete	concrete
171.00197610072792	0.6974374996498227	word_neg	0.3916698005050421	grief	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.7	abstract	abstract
181.002039000392	0.6974655995145156	word_neu	0.7100614001974463	mushroom	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.83	concrete	concrete
191.00358460005373	0.695987800136237	word_neg	0.3260204996913671	jealousy	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	1.8	abstract	abstract
201.00220079999417	0.6975349001586153	word_neg	0.4350058995187282	ambulance	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.81	concrete	concrete
211.0022870004177	0.6974647995084524	word_pos	-0.1387932002544403	intellect	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.36	abstract	abstract
221.0017616003752	0.6980304997414066	word_neg	0.3923810999840498	army	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.7	concrete	concrete
231.00197910051796	0.6980846999212815	word_neu	0.7427626000717282	corn	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.96	concrete	concrete
241.00213840045035	0.697898299433291	word_neu	0.5436875997111201	bus	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.9	concrete	concrete
251.0027693007141	0.6973601998761296	word_neu	0.4615219002589583	engineer	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.64	concrete	concrete
261.00259880069643	0.6974639995023608	word_pos	0.5256617004051805	morning	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.44	abstract	abstract
271.0043024001643	0.6958437999709872	word_neg	0.4444421008229255	mosquito	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.88	concrete	concrete
281.0043142000213	0.6961316000670195	word_neg	0.4095471994951367	mob	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.88	abstract	abstract
291.0025875000283	0.6978993006050587	word_neu	0.5595426000654697	editor	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.25	abstract	abstract
301.00293690059334	0.6975811999291182	word_pos	0.3591085001826286	peaceful	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.27	abstract	abstract
311.00431929994375	0.696390500292182	word_pos	0.5277771996334195	television	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.83	concrete	concrete
321.0030383002013	0.6976086003705859	word_pos	0.4521320993080735	theater	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.92	concrete	concrete
331.0029237000272	0.6977808000519303	word_neu	0.6864526001736522	ticket	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.7	concrete	concrete
341.0028285002336	0.6979592004790902	word_pos	0.4089689003303647	book	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.9	concrete	concrete
351.0033320998773	0.6976075004786253	word_pos	0.4027506997808814	spring	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.89	abstract	abstract
361.0029469002038	0.6979336002841592	word_pos	0.3689393000677228	wit	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	1.93	abstract	abstract
371.00336789991707	0.6975359003990889	word_neu	0.4259918993338942	mandolin	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.76	concrete	concrete
381.0042464006692	0.6968926992267939	word_pos	0.6095142997801304	applause	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.29	abstract	abstract
391.00351530034095	0.6975838001817465	word_pos	0.6031718999147415	penguin	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	5	concrete	concrete
401.00359010044485	0.6975435996428132	word_neu	0.6289379000663757	number	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.3	abstract	abstract
411.003710700199	0.6975969998165965	word_neu	0.5864226995036006	newspaper	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.82	concrete	concrete
421.0033769002184	0.6979716001078486	word_pos	0.5052519999444485	cash	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.48	abstract	abstract
431.0206502005458	0.6973925000056624	word_neu	0.8439990999177098	hairbrush	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.75	concrete	concrete
441.0201824000105	0.6980626005679369	word_pos	0.427204200066626	tea	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.69	concrete	concrete
451.0204787002877	0.6978115998207954	word_pos	0.4193156994879246	tulip	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	5	concrete	concrete
461.0203426005319	0.6979868998751044	word_neu	0.3939050994813442	dime	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.85	concrete	concrete
471.0202525006607	0.6981055997312069	word_pos	0.5602475004270673	bed	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	5	concrete	concrete
481.0206588003784	0.6977222999558421	word_neg	0.5938710998743773	vice	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.46	abstract	abstract
491.02072070073336	0.6977993994951248	word_neg	0.5201217997819185	dead	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.07	abstract	abstract
501.0206800000742	0.697868200019002	word_neg	0.6021610992029309	cab	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.88	concrete	concrete
511.0208141002804	0.6979691004380584	word_neg	0.3753705993294716	dread	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	1.86	abstract	abstract
521.0210215998814	0.697868200019002	word_neg	0.4529825001955032	riot	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.45	abstract	abstract
531.0212850002572	0.6975515997037292	word_neg	-2.931284300051629	election	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	3.17	abstract	abstract
541.0212692003697	0.6977564999833703	word_neu	0.4259498994797468	apricot	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.97	concrete	concrete
551.0209111003205	0.6981667997315526	word_neu	0.8195221992209554	arm	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.96	concrete	concrete
561.0211950000376	0.6979627003893256	word_neg	0.6259441003203392	ant	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.86	concrete	concrete
571.0228987000883	0.6962366998195648	word_neg	0.426231799647212	curse	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	2.39	abstract	abstract
581.0215912004933	0.6975727993994951	word_neu	0.542098400183022	company	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.11	abstract	abstract
591.0211313003674	0.6981916995719075	word_neu	0.8439479004591703	rum	female	1	79	001	EPIsequencewords	5	2022	4	19	13	43	4.93	concrete	concrete
